"","subject","block","trial","condition","correct_response","participant_response","rt","ip_address","latitude","longitude","browser_version","operating_system","screen_resolution","device_type","user_agent","session_id","click_rate","error_count"
"7441","subj019",5,41,"ink_naming_cong","blue","blue",931,"194.101.140.145",7.9316669376567,94.7181627340615,"Chrome","Windows","479x424","Desktop","Agent7594",3057,0,0
"7442","subj019",5,42,"word_reading_incong","blue","blue",788,"200.180.144.58",52.6230617752299,157.15366336517,"Chrome","Windows","1010x343","Desktop","Agent4248",6957,0,0
"7443","subj019",5,43,"ink_naming_cong","yellow","yellow",188,"199.65.191.145",-35.2940885536373,-101.290681231767,"Chrome","Windows","276x82","Desktop","Agent1172",5979,0,0
"7444","subj019",5,44,"ink_naming_cong","red","red",964,"223.13.252.194",29.1976595995948,14.2482492607087,"Chrome","Windows","533x163","Desktop","Agent9319",8360,0,0
"7445","subj019",5,45,"ink_naming_incong","yellow","blue",1143,"210.224.142.189",13.2166664348915,179.746772060171,"Chrome","Windows","640x3","Desktop","Agent4377",4787,0,0
"7446","subj019",5,46,"word_reading_cong","blue","blue",705,"213.254.187.83",22.4023331422359,14.9702788051218,"Chrome","Windows","617x482","Desktop","Agent4679",4399,0,0
"7447","subj019",5,47,"ink_naming_incong","yellow","yellow",1179,"212.104.98.135",-17.1860688971356,179.873433932662,"Chrome","Windows","547x285","Desktop","Agent2801",3369,0,0
"7448","subj019",5,48,"word_reading_cong","green",NA,NA,"221.156.1.120",16.3200570316985,171.246685897931,"Chrome","Windows","1020x269","Desktop","Agent6378",8811,0,0
"7449","subj019",5,49,"word_reading_cong","red","green",784,"196.238.238.47",73.559332662262,110.653015449643,"Chrome","Windows","63x737","Desktop","Agent2768",8132,0,0
"7450","subj019",5,50,"word_reading_incong","green","green",644,"212.208.55.235",76.4332751976326,-60.147844478488,"Chrome","Windows","268x57","Desktop","Agent2241",6307,0,0
"7451","subj019",6,1,"ink_naming_incong","blue","blue",1283,"220.97.87.100",49.9516688520089,76.2685704231262,"Chrome","Windows","240x551","Desktop","Agent8162",8600,0,0
"7452","subj019",6,2,"ink_naming_incong","red","red",1212,"213.144.163.252",2.22883002832532,138.304689209908,"Chrome","Windows","899x88","Desktop","Agent8378",2968,0,0
"7453","subj019",6,3,"word_reading_incong","blue","blue",624,"200.33.115.110",-24.0437659760937,-86.2980888783932,"Chrome","Windows","650x200","Desktop","Agent8633",1080,0,0
"7454","subj019",6,4,"word_reading_cong","green","green",738,"196.68.8.97",-57.527161356993,95.9036610648036,"Chrome","Windows","607x312","Desktop","Agent9911",4053,0,0
"7455","subj019",6,5,"ink_naming_incong","green","green",305,"223.191.3.170",83.358373423107,-145.919266948476,"Chrome","Windows","980x763","Desktop","Agent1790",5812,0,0
"7456","subj019",6,6,"word_reading_incong","yellow","yellow",789,"208.141.134.46",-29.0863531222567,-160.181456487626,"Chrome","Windows","845x702","Desktop","Agent3351",7591,0,0
"7457","subj019",6,7,"word_reading_cong","green","green",666,"220.236.44.36",39.8258254816756,52.0168369822204,"Chrome","Windows","357x285","Desktop","Agent7452",8000,0,0
"7458","subj019",6,8,"ink_naming_incong","red","red",1206,"198.183.186.162",69.4240403082222,160.444896686822,"Chrome","Windows","32x303","Desktop","Agent6052",9289,0,0
"7459","subj019",6,9,"ink_naming_cong","yellow","yellow",851,"197.165.198.217",49.9781305203214,99.8132820334285,"Chrome","Windows","81x204","Desktop","Agent9140",3974,0,0
"7460","subj019",6,10,"word_reading_cong","blue","blue",723,"199.43.92.43",63.534152219072,-102.710960609838,"Chrome","Windows","402x353","Desktop","Agent5676",9884,0,0
"7461","subj019",6,11,"word_reading_incong","yellow",NA,NA,"213.87.5.200",37.5179513823241,53.1416863761842,"Chrome","Windows","399x476","Desktop","Agent8597",1118,0,0
"7462","subj019",6,12,"ink_naming_cong","green","green",1008,"196.121.245.173",-30.1429677475244,-65.7363869715482,"Chrome","Windows","971x78","Desktop","Agent4964",2436,0,0
"7463","subj019",6,13,"ink_naming_incong","green","green",1094,"221.22.72.178",9.68770917970687,151.158112501726,"Chrome","Windows","641x498","Desktop","Agent8181",3321,0,0
"7464","subj019",6,14,"ink_naming_incong","green","green",1179,"206.193.194.130",-48.7414780631661,-0.811714734882116,"Chrome","Windows","911x168","Desktop","Agent8397",6454,0,0
"7465","subj019",6,15,"word_reading_cong","green","green",797,"213.31.113.6",-5.97223027143627,-33.9976869989187,"Chrome","Windows","871x238","Desktop","Agent2601",2715,0,0
"7466","subj019",6,16,"word_reading_incong","yellow",NA,NA,"213.244.166.97",0.89240828063339,-64.1924658045173,"Chrome","Windows","353x768","Desktop","Agent7942",7217,0,0
"7467","subj019",6,17,"ink_naming_incong","yellow",NA,NA,"207.127.218.252",27.8251784853637,129.928213404492,"Chrome","Windows","572x291","Desktop","Agent1475",7013,0,0
"7468","subj019",6,18,"ink_naming_incong","blue","blue",1226,"212.25.75.59",9.95256047230214,-33.0292222090065,"Chrome","Windows","755x363","Desktop","Agent8074",4870,0,0
"7469","subj019",6,19,"word_reading_cong","red","red",898,"193.220.170.35",11.2563095195219,-62.2007596492767,"Chrome","Windows","160x324","Desktop","Agent8664",5340,0,0
"7470","subj019",6,20,"word_reading_incong","red","red",785,"216.236.50.149",-32.2342918161303,124.685335317627,"Chrome","Windows","15x437","Desktop","Agent4905",683,0,0
"7471","subj019",6,21,"ink_naming_cong","blue","blue",937,"223.240.236.150",7.68011542037129,-38.4989423397928,"Chrome","Windows","121x47","Desktop","Agent7483",7785,0,0
"7472","subj019",6,22,"ink_naming_incong","blue","blue",5289,"220.59.171.127",69.689732263796,134.01159231551,"Chrome","Windows","926x436","Desktop","Agent2922",9498,0,0
"7473","subj019",6,23,"word_reading_cong","red","red",715,"201.179.201.247",61.7926405509934,82.6054291985929,"Chrome","Windows","905x544","Desktop","Agent6356",6952,0,0
"7474","subj019",6,24,"ink_naming_incong","blue","blue",1010,"203.215.154.113",-2.09935003425926,170.260037491098,"Chrome","Windows","772x138","Desktop","Agent8737",2267,0,0
"7475","subj019",6,25,"word_reading_incong","blue","blue",606,"209.68.188.6",76.4562566997483,75.6355185527354,"Chrome","Windows","458x430","Desktop","Agent7790",7895,0,0
"7476","subj019",6,26,"word_reading_cong","blue","blue",683,"203.32.174.115",-59.0098461415619,-176.033876705915,"Chrome","Windows","557x60","Desktop","Agent5695",2728,0,0
"7477","subj019",6,27,"word_reading_incong","green","green",803,"197.8.142.128",68.8832428911701,173.576937289909,"Chrome","Windows","467x336","Desktop","Agent4428",4294,0,0
"7478","subj019",6,28,"word_reading_cong","yellow","yellow",673,"192.183.202.118",-63.2740480173379,83.67147593759,"Chrome","Windows","277x434","Desktop","Agent7266",1880,0,0
"7479","subj019",6,29,"word_reading_incong","yellow","red",644,"215.236.124.27",84.2479923740029,81.7340489756316,"Chrome","Windows","44x202","Desktop","Agent6974",5194,0,0
"7480","subj019",6,30,"ink_naming_incong","green","green",1307,"217.56.24.32",29.2149828979746,14.6889209467918,"Chrome","Windows","408x283","Desktop","Agent8125",2162,0,0
"7481","subj019",6,31,"word_reading_cong","green","green",649,"200.205.30.48",56.1228739796206,-40.3364276792854,"Chrome","Windows","494x478","Desktop","Agent4689",7001,0,0
"7482","subj019",6,32,"word_reading_cong","blue","blue",783,"195.127.40.217",21.3696419354528,-81.0111589450389,"Chrome","Windows","319x273","Desktop","Agent7118",2887,0,0
"7483","subj019",6,33,"ink_naming_incong","blue","blue",1064,"205.87.83.29",33.6619362048805,162.131390254945,"Chrome","Windows","377x97","Desktop","Agent3728",7633,0,0
"7484","subj019",6,34,"ink_naming_incong","blue","blue",1274,"193.1.12.69",-34.9506093095988,174.617686858401,"Chrome","Windows","49x526","Desktop","Agent3761",2445,0,0
"7485","subj019",6,35,"ink_naming_incong","red","red",903,"212.16.246.246",16.3241727137938,81.4543804898858,"Chrome","Windows","492x518","Desktop","Agent1177",9157,0,0
"7486","subj019",6,36,"ink_naming_incong","blue","blue",1065,"211.176.122.97",-9.14162315893918,95.3149383980781,"Chrome","Windows","847x379","Desktop","Agent7793",3111,0,0
"7487","subj019",6,37,"ink_naming_incong","green","green",1245,"219.127.97.81",-28.7401970755309,-93.684947239235,"Chrome","Windows","1007x235","Desktop","Agent9283",1904,0,0
"7488","subj019",6,38,"ink_naming_cong","red","red",1174,"221.140.16.109",56.7952260794118,63.2743286434561,"Chrome","Windows","163x617","Desktop","Agent1518",8099,0,0
"7489","subj019",6,39,"word_reading_cong","yellow","yellow",872,"194.141.178.68",46.384450388141,-43.8546620495617,"Chrome","Windows","510x287","Desktop","Agent7177",6057,0,0
"7490","subj019",6,40,"word_reading_cong","red","red",789,"220.93.7.63",-7.89398315828294,57.0284419320524,"Chrome","Windows","29x37","Desktop","Agent2607",9890,0,0
"7491","subj019",6,41,"ink_naming_cong","green","green",1100,"211.203.113.40",-38.8066968228668,-76.1113073118031,"Chrome","Windows","38x380","Desktop","Agent3167",6033,0,0
"7492","subj019",6,42,"word_reading_cong","yellow","yellow",708,"201.124.77.42",-32.6097670476884,167.511964570731,"Chrome","Windows","264x220","Desktop","Agent7876",4455,0,0
"7493","subj019",6,43,"ink_naming_cong","yellow","yellow",1063,"219.252.115.216",44.7211196646094,-37.995963441208,"Chrome","Windows","363x411","Desktop","Agent8335",1053,0,0
"7494","subj019",6,44,"word_reading_cong","yellow","yellow",537,"206.151.162.108",34.3556779576465,-149.341872017831,"Chrome","Windows","587x99","Desktop","Agent6113",5036,0,0
"7495","subj019",6,45,"word_reading_cong","green","green",721,"199.47.194.216",-7.11779784411192,-58.9648379199207,"Chrome","Windows","143x173","Desktop","Agent7463",8913,0,0
"7496","subj019",6,46,"word_reading_cong","blue","blue",737,"220.95.255.191",-36.8520300881937,149.076767005026,"Chrome","Windows","345x275","Desktop","Agent1210",9238,0,0
"7497","subj019",6,47,"ink_naming_cong","red","red",996,"198.76.11.64",-28.7535285344347,-127.79756270349,"Chrome","Windows","122x719","Desktop","Agent3024",137,0,0
"7498","subj019",6,48,"ink_naming_cong","yellow","yellow",1150,"222.156.163.56",83.1643364718184,94.380640340969,"Chrome","Windows","409x101","Desktop","Agent9838",508,0,0
"7499","subj019",6,49,"word_reading_cong","red","red",960,"197.131.50.176",-87.3552128719166,80.5149047635496,"Chrome","Windows","576x715","Desktop","Agent7193",7113,0,0
"7500","subj019",6,50,"ink_naming_incong","red","red",1129,"207.255.218.183",87.8389330068603,-24.2551951669157,"Chrome","Windows","769x200","Desktop","Agent3641",8326,0,0
"7501","subj019",7,1,"word_reading_cong","red","red",643,"197.246.45.174",0.873139668256044,-35.1320162415504,"Chrome","Windows","646x144","Desktop","Agent5754",1805,0,0
"7502","subj019",7,2,"ink_naming_incong","blue","blue",1255,"213.53.237.183",-52.7049541426823,-107.236771825701,"Chrome","Windows","233x326","Desktop","Agent3994",4447,0,0
"7503","subj019",7,3,"ink_naming_incong","red","green",1367,"221.211.181.33",16.1562279146165,45.0776533037424,"Chrome","Windows","696x645","Desktop","Agent5100",3802,0,0
"7504","subj019",7,4,"ink_naming_cong","blue","blue",923,"203.87.254.6",10.1791111193597,43.1902496237308,"Chrome","Windows","70x141","Desktop","Agent1983",7699,0,0
"7505","subj019",7,5,"word_reading_cong","blue","blue",661,"200.190.186.86",-63.3588313451037,-66.2293973565102,"Chrome","Windows","342x368","Desktop","Agent2058",2485,0,0
"7506","subj019",7,6,"word_reading_incong","green","green",643,"216.226.106.231",55.864819237031,117.139738714322,"Chrome","Windows","38x575","Desktop","Agent8822",2308,0,0
"7507","subj019",7,7,"word_reading_cong","green","green",641,"205.74.125.225",86.8050102470443,-140.506263971329,"Chrome","Windows","754x18","Desktop","Agent2980",1725,0,0
"7508","subj019",7,8,"ink_naming_incong","green","green",1134,"205.188.45.19",64.9750534677878,-45.0903000030667,"Chrome","Windows","955x3","Desktop","Agent1831",273,0,0
"7509","subj019",7,9,"word_reading_incong","blue","blue",753,"195.140.95.137",-4.91708109620959,36.9819404091686,"Chrome","Windows","545x360","Desktop","Agent7043",1502,0,0
"7510","subj019",7,10,"word_reading_incong","red","red",782,"203.20.1.187",-48.5336757218465,-124.812408993021,"Chrome","Windows","849x404","Desktop","Agent5823",4768,0,0
"7511","subj019",7,11,"word_reading_incong","yellow","yellow",617,"202.223.189.197",-83.1669181818143,-161.644773501903,"Chrome","Windows","1022x452","Desktop","Agent9542",3145,0,0
"7512","subj019",7,12,"word_reading_incong","blue","blue",676,"203.47.17.160",-69.9169953726232,86.8828769959509,"Chrome","Windows","513x147","Desktop","Agent9214",8772,0,0
"7513","subj019",7,13,"word_reading_cong","green","green",679,"196.172.24.180",-63.7333012931049,88.708106065169,"Chrome","Windows","987x541","Desktop","Agent2565",8468,0,0
"7514","subj019",7,14,"word_reading_incong","blue","blue",705,"213.22.119.138",-72.7573334751651,17.3722269851714,"Chrome","Windows","618x255","Desktop","Agent1661",6448,0,0
"7515","subj019",7,15,"ink_naming_incong","yellow","yellow",1219,"212.3.251.121",-80.2050525834784,100.845847260207,"Chrome","Windows","205x320","Desktop","Agent1586",8034,0,0
"7516","subj019",7,16,"ink_naming_cong","green","green",970,"193.82.25.237",-49.4981881929561,-173.1156187132,"Chrome","Windows","555x20","Desktop","Agent3072",3502,0,0
"7517","subj019",7,17,"ink_naming_incong","red","red",1104,"214.83.222.202",5.30937147326767,-156.64598104544,"Chrome","Windows","132x393","Desktop","Agent3952",3318,0,0
"7518","subj019",7,18,"ink_naming_incong","red","red",1220,"206.182.78.242",-68.2879799511284,-135.905498256907,"Chrome","Windows","867x588","Desktop","Agent2107",2746,0,0
"7519","subj019",7,19,"ink_naming_cong","yellow","yellow",5326,"199.170.167.115",44.1384243825451,-63.5013885330409,"Chrome","Windows","521x90","Desktop","Agent8812",4766,0,0
"7520","subj019",7,20,"word_reading_incong","yellow","yellow",783,"205.217.31.157",-73.9279074082151,153.597779246047,"Chrome","Windows","329x48","Desktop","Agent4916",2992,0,0
"7521","subj019",7,21,"ink_naming_incong","red","red",1051,"223.173.62.203",44.416098059155,137.708410006016,"Chrome","Windows","871x384","Desktop","Agent8618",6228,0,0
"7522","subj019",7,22,"word_reading_cong","red","red",490,"215.133.48.218",13.7994373217225,160.632192324847,"Chrome","Windows","931x183","Desktop","Agent2996",890,0,0
"7523","subj019",7,23,"ink_naming_cong","red","red",1085,"222.78.64.101",-74.4523378601298,-176.125640943646,"Chrome","Windows","378x186","Desktop","Agent8338",5601,0,0
"7524","subj019",7,24,"word_reading_cong","red","red",587,"209.248.70.114",-88.4072530735284,61.9929230678827,"Chrome","Windows","445x642","Desktop","Agent4111",8253,0,0
"7525","subj019",7,25,"word_reading_cong","yellow",NA,NA,"206.42.212.209",20.0583001412451,76.781095052138,"Chrome","Windows","588x516","Desktop","Agent3430",5464,0,0
"7526","subj019",7,26,"ink_naming_incong","green","green",1192,"193.137.122.177",-73.2172219734639,-153.7793575041,"Chrome","Windows","29x18","Desktop","Agent2004",2829,0,0
"7527","subj019",7,27,"ink_naming_cong","red","red",993,"202.72.90.149",-35.780828227289,73.9110351819545,"Chrome","Windows","159x3","Desktop","Agent4481",9535,0,0
"7528","subj019",7,28,"word_reading_cong","yellow",NA,NA,"221.12.180.119",60.5733860330656,25.4513434600085,"Chrome","Windows","957x470","Desktop","Agent8965",7162,0,0
"7529","subj019",7,29,"ink_naming_cong","yellow","yellow",1204,"222.58.57.73",13.802982699126,-6.29920248873532,"Chrome","Windows","816x604","Desktop","Agent5374",3063,0,0
"7530","subj019",7,30,"word_reading_incong","green","green",660,"202.181.90.44",-89.5822160644457,-83.2020742725581,"Chrome","Windows","804x439","Desktop","Agent2135",472,0,0
"7531","subj019",7,31,"word_reading_incong","yellow","yellow",553,"210.170.49.19",-87.3323187930509,-169.76198002696,"Chrome","Windows","312x559","Desktop","Agent2344",3328,0,0
"7532","subj019",7,32,"ink_naming_incong","yellow","blue",1226,"199.140.124.201",59.5439103757963,49.4413475319743,"Chrome","Windows","342x652","Desktop","Agent9114",9085,0,0
"7533","subj019",7,33,"word_reading_cong","yellow","yellow",611,"208.76.216.43",-51.8530805781484,-162.235171543434,"Chrome","Windows","215x365","Desktop","Agent7726",2706,0,0
"7534","subj019",7,34,"word_reading_incong","green","green",569,"217.149.105.64",57.6015833113343,53.8296283129603,"Chrome","Windows","665x385","Desktop","Agent8493",2120,0,0
"7535","subj019",7,35,"ink_naming_incong","blue","blue",1345,"195.13.164.126",-44.1120899515226,-124.938942203298,"Chrome","Windows","21x99","Desktop","Agent3950",1960,0,0
"7536","subj019",7,36,"ink_naming_incong","blue","blue",1220,"217.71.192.15",38.8261211290956,-62.4869166500866,"Chrome","Windows","55x699","Desktop","Agent6081",4377,0,0
"7537","subj019",7,37,"ink_naming_incong","red","red",1275,"212.162.240.87",-45.2539844485,-162.815407197922,"Chrome","Windows","1000x15","Desktop","Agent5759",4784,0,0
"7538","subj019",7,38,"word_reading_incong","red","red",832,"196.138.110.52",75.3430910082534,-3.35817916318774,"Chrome","Windows","163x384","Desktop","Agent5318",6082,0,0
"7539","subj019",7,39,"word_reading_cong","yellow","yellow",741,"197.199.110.146",-27.6938842702657,-67.4867913778871,"Chrome","Windows","146x656","Desktop","Agent6493",1853,0,0
"7540","subj019",7,40,"ink_naming_cong","yellow","red",1136,"219.2.51.251",7.202975791879,-144.550493191928,"Chrome","Windows","67x489","Desktop","Agent2178",5684,0,0
"7541","subj019",7,41,"ink_naming_cong","red","red",847,"194.14.120.202",-77.2264994541183,-19.7271069232374,"Chrome","Windows","461x718","Desktop","Agent7657",9791,0,0
"7542","subj019",7,42,"ink_naming_cong","green","green",891,"199.102.121.138",-86.5820575738326,-31.8875117786229,"Chrome","Windows","46x395","Desktop","Agent3371",6833,0,0
"7543","subj019",7,43,"word_reading_cong","red","red",620,"213.218.150.190",-28.820442231372,42.5091951806098,"Chrome","Windows","928x48","Desktop","Agent1367",1939,0,0
"7544","subj019",7,44,"word_reading_incong","red","red",663,"197.173.27.218",-47.7731358585879,90.3168819565326,"Chrome","Windows","523x122","Desktop","Agent9240",1302,0,0
"7545","subj019",7,45,"ink_naming_cong","red","red",1081,"197.58.217.103",-3.35456090513617,56.1792964674532,"Chrome","Windows","271x255","Desktop","Agent4742",9447,0,0
"7546","subj019",7,46,"word_reading_incong","green","green",736,"196.171.48.21",16.1264144489542,103.753934400156,"Chrome","Windows","592x764","Desktop","Agent1838",6492,0,0
"7547","subj019",7,47,"ink_naming_incong","green","green",933,"208.254.142.195",-58.9816254470497,48.6017888691276,"Chrome","Windows","325x41","Desktop","Agent5659",4431,0,0
"7548","subj019",7,48,"ink_naming_cong","red","red",1044,"201.195.49.178",-74.5599442301318,25.9886077791452,"Chrome","Windows","68x550","Desktop","Agent5463",6912,0,0
"7549","subj019",7,49,"ink_naming_incong","red","red",1147,"215.224.11.94",-4.40846503246576,10.8337547723204,"Chrome","Windows","371x548","Desktop","Agent1668",6042,0,0
"7550","subj019",7,50,"word_reading_incong","blue","blue",202,"217.152.176.240",11.0208633262664,-20.2426471933722,"Chrome","Windows","2x230","Desktop","Agent7406",8177,0,0
"7551","subj019",8,1,"ink_naming_cong","yellow","yellow",1003,"221.170.176.78",23.66930143442,167.419974943623,"Chrome","Windows","223x242","Desktop","Agent1091",3041,0,0
"7552","subj019",8,2,"ink_naming_incong","yellow","yellow",1085,"217.88.213.110",22.4271951243281,106.373440660536,"Chrome","Windows","246x644","Desktop","Agent3917",114,0,0
"7553","subj019",8,3,"ink_naming_cong","red",NA,NA,"201.19.193.82",-80.3194226045161,150.38565851748,"Chrome","Windows","2x112","Desktop","Agent9520",4441,0,0
"7554","subj019",8,4,"ink_naming_cong","blue","blue",1109,"222.231.71.246",7.36138307489455,94.0030614193529,"Chrome","Windows","148x222","Desktop","Agent5794",9194,0,0
"7555","subj019",8,5,"word_reading_cong","yellow","yellow",863,"215.246.106.42",-46.3100074790418,-111.457466678694,"Chrome","Windows","998x524","Desktop","Agent2125",3838,0,0
"7556","subj019",8,6,"word_reading_cong","blue","blue",643,"193.151.57.211",-15.1809294428676,-95.8143564965576,"Chrome","Windows","555x137","Desktop","Agent3180",5306,0,0
"7557","subj019",8,7,"ink_naming_cong","green","green",1215,"208.239.32.141",78.016338259913,8.66726431064308,"Chrome","Windows","305x625","Desktop","Agent9728",8953,0,0
"7558","subj019",8,8,"ink_naming_incong","red","red",1262,"194.128.53.63",29.4108274485916,-106.462692087516,"Chrome","Windows","365x376","Desktop","Agent7551",5847,0,0
"7559","subj019",8,9,"word_reading_incong","red","red",617,"209.245.144.134",20.5985703784972,171.363649489358,"Chrome","Windows","111x167","Desktop","Agent7857",1738,0,0
"7560","subj019",8,10,"word_reading_cong","green","green",642,"202.59.80.95",89.9258882179856,125.495210140944,"Chrome","Windows","999x387","Desktop","Agent7036",3988,0,0
"7561","subj019",8,11,"word_reading_incong","blue","blue",806,"216.98.164.122",4.19562998693436,158.561700806022,"Chrome","Windows","573x460","Desktop","Agent5960",8901,0,0
"7562","subj019",8,12,"word_reading_cong","yellow","yellow",710,"200.63.95.14",83.7946653552353,111.357017448172,"Chrome","Windows","221x173","Desktop","Agent1205",4813,0,0
"7563","subj019",8,13,"word_reading_cong","red","red",660,"221.47.20.45",14.5253023831174,-149.97999577783,"Chrome","Windows","603x120","Desktop","Agent8315",6859,0,0
"7564","subj019",8,14,"ink_naming_incong","blue","blue",1224,"199.123.212.13",-44.938510148786,115.352276572958,"Chrome","Windows","803x226","Desktop","Agent8764",5765,0,0
"7565","subj019",8,15,"word_reading_cong","green","green",759,"215.171.49.150",88.3000443829224,-66.9117088336498,"Chrome","Windows","183x74","Desktop","Agent4341",2390,0,0
"7566","subj019",8,16,"ink_naming_incong","red","red",1337,"212.246.187.147",-41.7645474057645,77.4654411524534,"Chrome","Windows","782x86","Desktop","Agent5058",3435,0,0
"7567","subj019",8,17,"ink_naming_cong","yellow","yellow",864,"209.255.106.56",-45.4033324867487,98.7927010003477,"Chrome","Windows","293x666","Desktop","Agent2149",220,0,0
"7568","subj019",8,18,"word_reading_cong","green","green",591,"214.193.129.12",-84.2846740130335,51.8904350325465,"Chrome","Windows","773x356","Desktop","Agent4522",8416,0,0
"7569","subj019",8,19,"word_reading_cong","yellow","yellow",592,"209.106.75.98",41.3722421089187,34.7130104340613,"Chrome","Windows","942x591","Desktop","Agent8181",5014,0,0
"7570","subj019",8,20,"word_reading_incong","yellow","yellow",667,"204.75.56.48",32.6510004373267,-20.8784774970263,"Chrome","Windows","685x508","Desktop","Agent6349",1032,0,0
"7571","subj019",8,21,"ink_naming_incong","green","green",1045,"208.193.91.10",-87.0323306461796,77.5153936911374,"Chrome","Windows","825x352","Desktop","Agent9356",473,0,0
"7572","subj019",8,22,"word_reading_incong","red","red",676,"215.123.48.56",-29.4970258511603,33.9414854161441,"Chrome","Windows","277x600","Desktop","Agent6712",6634,0,0
"7573","subj019",8,23,"ink_naming_cong","yellow","yellow",299,"202.204.134.5",3.94515499938279,-138.490982037038,"Chrome","Windows","902x399","Desktop","Agent6319",3471,0,0
"7574","subj019",8,24,"word_reading_cong","yellow","yellow",859,"208.68.187.103",-58.3663101028651,159.198370808735,"Chrome","Windows","216x537","Desktop","Agent9969",3213,0,0
"7575","subj019",8,25,"word_reading_incong","green","green",765,"202.47.131.165",83.2012629462406,68.3319648262113,"Chrome","Windows","506x192","Desktop","Agent3838",5552,0,0
"7576","subj019",8,26,"word_reading_incong","green","green",867,"223.17.140.202",5.27787077240646,134.105844805017,"Chrome","Windows","240x441","Desktop","Agent3082",2601,0,0
"7577","subj019",8,27,"word_reading_incong","green","green",808,"194.36.6.76",-35.6186119560152,52.0996845513582,"Chrome","Windows","239x225","Desktop","Agent4134",6523,0,0
"7578","subj019",8,28,"ink_naming_cong","yellow","yellow",995,"219.196.56.203",-79.8403472173959,97.3798511736095,"Chrome","Windows","821x716","Desktop","Agent7505",6499,0,0
"7579","subj019",8,29,"word_reading_cong","yellow","yellow",733,"218.125.192.117",50.9536372823641,102.252515014261,"Chrome","Windows","453x64","Desktop","Agent9734",7207,0,0
"7580","subj019",8,30,"ink_naming_incong","blue","blue",1073,"217.135.134.170",69.1277404502034,-152.93198581785,"Chrome","Windows","502x565","Desktop","Agent9221",7891,0,0
"7581","subj019",8,31,"ink_naming_incong","yellow","yellow",230,"211.140.53.119",-61.4625698793679,-49.661287330091,"Chrome","Windows","665x446","Desktop","Agent9512",7571,0,0
"7582","subj019",8,32,"ink_naming_cong","blue","blue",1066,"207.234.162.145",33.7741840537637,-97.7252241410315,"Chrome","Windows","789x125","Desktop","Agent7369",5391,0,0
"7583","subj019",8,33,"word_reading_incong","green","green",771,"215.204.180.186",22.6581220887601,9.77853192016482,"Chrome","Windows","89x78","Desktop","Agent2519",2432,0,0
"7584","subj019",8,34,"ink_naming_cong","green","green",1029,"215.239.236.32",49.0993324806914,16.1069934535772,"Chrome","Windows","740x38","Desktop","Agent1393",9350,0,0
"7585","subj019",8,35,"ink_naming_incong","yellow","yellow",1097,"202.199.169.153",-89.6302695153281,78.142754919827,"Chrome","Windows","71x459","Desktop","Agent6462",6258,0,0
"7586","subj019",8,36,"word_reading_incong","red","red",739,"205.121.157.59",-83.9748322265223,-133.110498664901,"Chrome","Windows","535x399","Desktop","Agent3548",4777,0,0
"7587","subj019",8,37,"word_reading_incong","red","red",654,"196.84.194.147",33.4219508757815,91.3145303539932,"Chrome","Windows","665x120","Desktop","Agent6633",4733,0,0
"7588","subj019",8,38,"word_reading_incong","red","red",660,"203.61.207.155",64.9287344841287,164.460636908188,"Chrome","Windows","246x358","Desktop","Agent6895",5226,0,0
"7589","subj019",8,39,"ink_naming_incong","green","green",1122,"219.154.95.250",-31.7767284577712,22.3557280004025,"Chrome","Windows","72x144","Desktop","Agent2920",3539,0,0
"7590","subj019",8,40,"word_reading_cong","red","red",697,"193.68.90.225",25.8302797889337,134.355588974431,"Chrome","Windows","291x199","Desktop","Agent6796",8240,0,0
"7591","subj019",8,41,"ink_naming_incong","red","red",1105,"192.64.102.95",-75.5625693826005,4.88360649906099,"Chrome","Windows","3x439","Desktop","Agent5805",4445,0,0
"7592","subj019",8,42,"word_reading_cong","blue","blue",654,"205.38.16.123",-64.7781929466873,90.297539876774,"Chrome","Windows","400x705","Desktop","Agent6813",7242,0,0
"7593","subj019",8,43,"ink_naming_incong","yellow","yellow",1059,"206.148.92.237",32.82812488731,45.0303968880326,"Chrome","Windows","429x530","Desktop","Agent5881",538,0,0
"7594","subj019",8,44,"ink_naming_incong","blue","blue",1229,"213.211.228.11",-65.3511112416163,11.199896754697,"Chrome","Windows","741x155","Desktop","Agent6541",3091,0,0
"7595","subj019",8,45,"word_reading_incong","green","green",841,"223.236.32.224",13.9530151616782,16.0483971610665,"Chrome","Windows","19x505","Desktop","Agent4288",5303,0,0
"7596","subj019",8,46,"ink_naming_cong","blue","blue",847,"209.140.236.55",-26.0193479899317,83.6903636343777,"Chrome","Windows","239x200","Desktop","Agent9091",109,0,0
"7597","subj019",8,47,"word_reading_cong","yellow","yellow",706,"223.116.225.150",55.5215783743188,-28.7636716011912,"Chrome","Windows","667x359","Desktop","Agent1821",2135,0,0
"7598","subj019",8,48,"word_reading_incong","red","red",785,"200.26.58.207",-52.1281779091805,0.179770868271589,"Chrome","Windows","967x358","Desktop","Agent9923",3737,0,0
"7599","subj019",8,49,"ink_naming_incong","green","green",1265,"217.68.53.94",-8.53039650712162,65.2360739372671,"Chrome","Windows","42x716","Desktop","Agent5197",8642,0,0
"7600","subj019",8,50,"ink_naming_cong","blue","blue",848,"208.138.148.107",-3.98274431470782,-115.269788838923,"Chrome","Windows","829x526","Desktop","Agent7055",9428,0,0
